employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,salary_hike_pct,years_at_company,total_working_years,work_mode,overtime_hours_per_week,burnout_score,engagement_score,work_life_balance_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition,age_group
1157,38,Male,Single,Bachelors,Operations,Operations Manager,Associate,4971,7.6,6.1,7.0,Onsite,3.9,3.0,6.9,4.6,False,4.4,0,Mid Career (30-39)
1158,39,Male,Single,Bachelors,Sales,Account Executive,Mid Level,6871,12.5,6.7,19.0,Onsite,5.3,3.8,7.3,5.3,False,8.3,0,Mid Career (30-39)
1159,45,Male,Married,Bachelors,Engineering,Software Engineer,Associate,5950,12.1,7.7,9.3,Hybrid,11.8,4.2,6.5,5.1,True,6.0,0,Senior Career (40-49)
1160,36,Male,Single,Bachelors,Operations,Operations Manager,Associate,4852,18.2,3.7,8.4,Onsite,1.9,4.8,4.9,7.0,True,2.4,0,Mid Career (30-39)
1161,42,Male,Married,Masters,Human Resources,HR Manager,Management,8978,12.1,12.5,22.0,Hybrid,2.5,2.8,8.1,6.5,True,1.0,0,Senior Career (40-49)
1162,38,Female,Single,PhD,Sales,Sales Manager,Mid Level,5836,11.2,5.0,7.8,Onsite,15.0,4.7,6.4,5.4,False,4.8,0,Mid Career (30-39)
1163,56,Non-binary,Divorced,Masters,Engineering,Engineering Manager,Management,14482,13.0,12.4,18.7,Onsite,7.5,6.0,8.3,5.7,False,5.4,0,Pre-Retirement (50-64)
1164,45,Male,Married,Bachelors,Operations,Program Manager,Senior Level,8585,13.9,10.5,21.8,Hybrid,3.9,2.9,7.4,4.9,False,3.8,0,Senior Career (40-49)
1165,21,Female,Single,Bachelors,Sales,Account Executive,Associate,5867,14.4,0.0,1.0,Hybrid,2.5,3.9,5.1,6.6,False,7.0,0,Early Career (21-29)
1166,29,Male,Single,Bachelors,Engineering,QA Engineer,Associate,5233,12.0,3.9,9.0,Onsite,2.0,2.3,8.2,7.0,False,3.0,0,Early Career (21-29)
1167,44,Male,Single,Bachelors,Research & Development,Research Scientist,Senior Level,8746,17.7,9.1,12.1,Onsite,7.5,4.4,7.5,4.2,False,5.1,0,Senior Career (40-49)
1168,36,Male,Single,Masters,Engineering,QA Engineer,Mid Level,10259,12.7,5.0,6.0,Hybrid,3.5,2.0,8.3,6.2,True,2.6,0,Mid Career (30-39)
1169,31,Male,Married,Masters,Engineering,Engineering Manager,Mid Level,8326,19.2,9.7,11.0,Onsite,9.5,3.3,6.5,6.5,True,6.0,1,Mid Career (30-39)
1170,26,Female,Single,High School,Marketing,Marketing Specialist,Associate,3849,7.0,5.0,6.0,Hybrid,4.1,2.0,6.3,9.0,True,9.1,0,Early Career (21-29)
1171,42,Male,Divorced,Masters,Engineering,QA Engineer,Senior Level,13009,9.3,7.9,19.3,Onsite,4.5,3.4,7.4,5.0,True,4.0,0,Senior Career (40-49)
1172,34,Male,Single,Bachelors,Sales,Account Executive,Mid Level,6038,8.2,5.7,8.9,Hybrid,3.3,4.0,5.3,6.7,True,5.3,1,Mid Career (30-39)
1173,33,Female,Single,Bachelors,Human Resources,Recruiter,Mid Level,5370,13.9,3.8,11.6,Remote,7.0,2.5,6.1,6.6,True,3.4,0,Mid Career (30-39)
1174,34,Male,Single,PhD,Research & Development,Research Scientist,Associate,6800,9.7,8.2,8.3,Onsite,9.9,6.4,4.0,6.7,True,2.2,0,Mid Career (30-39)
1175,35,Female,Married,Bachelors,Research & Development,Research Scientist,Associate,5063,13.3,3.7,13.1,Onsite,7.2,1.0,7.7,6.5,False,3.6,0,Mid Career (30-39)
1176,37,Male,Married,Bachelors,Engineering,Software Engineer,Entry Level,3004,9.6,2.2,10.4,Hybrid,20.0,6.7,6.2,4.7,True,7.7,1,Mid Career (30-39)
1177,29,Female,Single,Masters,Customer Support,Support Specialist,Entry Level,3203,9.6,2.5,9.0,Hybrid,6.3,2.9,7.9,6.7,True,7.4,0,Early Career (21-29)
1178,39,Male,Single,Masters,Engineering,QA Engineer,Mid Level,8326,15.6,6.3,11.3,Onsite,10.4,5.4,6.6,4.5,True,1.6,0,Mid Career (30-39)
1179,47,Female,Single,Bachelors,Customer Support,Support Team Lead,Management,7019,12.7,9.5,12.3,Onsite,8.0,5.7,5.5,6.0,False,4.9,1,Senior Career (40-49)
1180,45,Male,Single,Masters,Sales,Account Executive,Management,10380,14.2,7.5,20.4,Hybrid,10.8,4.1,5.7,5.8,True,3.4,1,Senior Career (40-49)
1181,42,Female,Single,Bachelors,Operations,Program Manager,Senior Level,7164,6.6,8.3,22.0,Hybrid,6.3,1.1,6.0,6.2,True,3.7,0,Senior Career (40-49)
1182,28,Female,Married,PhD,Operations,Operations Manager,Senior Level,8415,7.1,7.0,8.0,Onsite,4.2,3.0,4.6,6.3,True,5.5,0,Early Career (21-29)
1183,43,Female,Single,Bachelors,Customer Support,Support Specialist,Associate,5096,15.9,8.0,14.1,Onsite,4.7,3.3,7.4,5.5,True,6.0,1,Senior Career (40-49)
1184,51,Female,Married,Bachelors,Research & Development,R&D Manager,Mid Level,7024,8.6,7.8,11.8,Remote,3.0,3.9,4.1,8.1,True,3.5,0,Pre-Retirement (50-64)
1185,21,Male,Divorced,PhD,Engineering,Data Engineer,Associate,8952,12.9,0.0,1.0,Remote,14.8,4.0,8.0,7.6,False,2.3,0,Early Career (21-29)
1186,42,Male,Single,Masters,Finance,Accountant,Mid Level,5310,17.3,5.7,10.1,Remote,12.7,5.2,4.3,5.2,True,3.6,0,Senior Career (40-49)
1187,26,Male,Married,Bachelors,Operations,Operations Manager,Associate,4203,14.1,5.0,6.0,Hybrid,7.5,6.4,4.2,7.9,False,6.0,0,Early Career (21-29)
1188,30,Male,Single,Masters,Engineering,QA Engineer,Mid Level,8960,6.7,6.3,10.0,Hybrid,8.6,2.7,6.2,5.5,True,1.0,0,Mid Career (30-39)
1189,43,Male,Single,Masters,Operations,Operations Manager,Management,12746,15.9,11.6,15.6,Onsite,6.3,3.1,7.4,6.9,True,4.2,0,Senior Career (40-49)
1190,36,Male,Single,High School,Sales,Sales Manager,Management,8338,7.7,13.0,16.0,Hybrid,4.3,2.4,6.0,7.6,True,5.6,0,Mid Career (30-39)
1191,39,Male,Single,Masters,Engineering,Engineering Manager,Mid Level,8770,12.5,8.6,16.3,Remote,5.2,1.7,6.4,7.3,True,3.4,0,Mid Career (30-39)
1192,44,Female,Divorced,High School,Human Resources,HR Manager,Management,10599,5.2,10.6,12.8,Hybrid,10.6,5.6,5.4,4.4,False,6.9,0,Senior Career (40-49)
1193,36,Female,Married,High School,Marketing,Content Strategist,Mid Level,4996,17.2,4.6,10.8,Hybrid,4.8,2.0,6.9,6.0,True,5.1,0,Mid Career (30-39)
1194,35,Male,Married,High School,Human Resources,HR Manager,Associate,4219,4.2,7.3,13.1,Remote,0.8,1.0,5.6,7.6,False,3.9,0,Mid Career (30-39)
1195,23,Male,Single,PhD,Finance,Accountant,Entry Level,4341,14.8,1.5,3.0,Hybrid,6.0,3.7,8.0,6.5,True,6.7,0,Early Career (21-29)
1196,37,Male,Married,Bachelors,Marketing,Marketing Specialist,Associate,4716,12.1,4.7,10.5,Onsite,11.1,5.4,5.3,6.3,True,7.3,1,Mid Career (30-39)
1197,36,Female,Single,Bachelors,Customer Support,Support Specialist,Mid Level,5004,3.0,7.1,12.9,Remote,7.6,2.4,5.2,7.6,False,5.9,0,Mid Career (30-39)
1198,39,Female,Married,Bachelors,Engineering,QA Engineer,Associate,7682,8.7,8.3,19.0,Hybrid,3.0,2.3,3.9,6.1,True,2.5,0,Mid Career (30-39)
1199,27,Female,Married,Bachelors,Sales,Sales Development Rep,Associate,4124,9.5,3.5,7.0,Onsite,10.2,5.4,6.5,6.9,False,8.8,1,Early Career (21-29)
1200,30,Female,Married,Masters,Sales,Sales Development Rep,Associate,5012,8.2,2.8,6.6,Onsite,5.3,4.0,5.6,6.0,True,9.2,0,Mid Career (30-39)
1201,48,Male,Married,Masters,Operations,Operations Analyst,Associate,6245,11.3,4.0,13.1,Onsite,7.3,6.6,4.5,5.3,True,9.1,1,Senior Career (40-49)
1202,38,Female,Married,Masters,Finance,Financial Analyst,Mid Level,7209,13.8,6.3,12.3,Onsite,1.4,1.7,10.0,5.6,True,6.7,0,Mid Career (30-39)
1203,46,Female,Married,Masters,Engineering,Engineering Manager,Senior Level,12157,15.8,11.3,18.0,Onsite,3.3,5.4,5.9,5.2,False,4.2,0,Senior Career (40-49)
1204,45,Male,Single,Bachelors,Operations,Operations Manager,Associate,4851,5.7,9.3,17.4,Onsite,5.5,4.1,6.3,6.1,True,2.2,1,Senior Career (40-49)
1205,28,Female,Married,Masters,Operations,Operations Analyst,Entry Level,4790,11.8,3.1,8.0,Onsite,8.5,7.3,5.7,5.0,True,2.9,0,Early Career (21-29)
1206,28,Female,Single,Bachelors,Operations,Operations Analyst,Entry Level,3718,12.6,0.0,4.4,Hybrid,5.3,4.0,5.3,7.5,False,3.2,0,Early Career (21-29)
1207,34,Female,Married,Bachelors,Engineering,Software Engineer,Associate,7685,11.1,6.1,10.2,Hybrid,3.6,2.6,7.4,6.9,False,4.0,0,Mid Career (30-39)
1208,38,Female,Single,High School,Engineering,Software Engineer,Mid Level,6647,14.2,7.1,12.0,Onsite,5.0,2.5,8.9,8.3,False,2.4,0,Mid Career (30-39)
1209,41,Male,Married,Bachelors,Customer Support,Support Team Lead,Senior Level,6881,11.1,9.6,15.4,Onsite,3.4,2.6,9.1,4.4,False,6.3,0,Senior Career (40-49)
1210,39,Male,Married,Masters,Customer Support,Customer Success Manager,Mid Level,6060,6.1,5.4,14.3,Hybrid,18.9,7.2,4.2,3.3,False,5.7,1,Mid Career (30-39)
1211,35,Female,Married,Bachelors,Engineering,Data Engineer,Associate,6682,16.2,5.5,9.6,Onsite,3.6,6.4,5.3,6.3,True,2.2,0,Mid Career (30-39)
1212,53,Male,Married,Bachelors,Human Resources,HR Manager,Senior Level,9074,4.8,8.6,21.0,Onsite,4.1,5.3,5.9,5.4,False,6.3,1,Pre-Retirement (50-64)
1213,21,Male,Divorced,PhD,Engineering,QA Engineer,Entry Level,4096,15.9,0.0,1.0,Onsite,5.8,3.4,5.6,6.6,True,2.1,1,Early Career (21-29)
1215,34,Male,Single,High School,Engineering,Engineering Manager,Mid Level,5995,10.4,6.6,9.7,Onsite,5.9,4.4,6.9,7.6,True,2.3,0,Mid Career (30-39)
1216,47,Male,Single,Bachelors,Sales,Sales Manager,Senior Level,8378,8.7,9.6,16.7,Onsite,7.3,4.3,7.1,7.3,True,4.0,0,Senior Career (40-49)
1217,41,Female,Single,Bachelors,Engineering,QA Engineer,Mid Level,7649,8.3,2.6,5.0,Hybrid,9.5,3.7,6.6,5.5,True,1.0,0,Senior Career (40-49)
1218,34,Female,Married,Bachelors,Customer Support,Support Team Lead,Management,5802,14.2,10.3,14.0,Remote,7.7,4.5,5.2,5.9,False,2.2,0,Mid Career (30-39)
1220,44,Female,Single,Masters,Engineering,Data Engineer,Mid Level,10052,10.2,3.6,15.0,Remote,11.1,5.3,5.7,5.2,True,5.6,0,Senior Career (40-49)
1221,41,Male,Married,Masters,Sales,Sales Development Rep,Management,9067,4.4,8.1,11.2,Remote,7.6,4.4,7.1,4.2,True,2.3,0,Senior Career (40-49)
1222,36,Male,Single,Bachelors,Marketing,Marketing Specialist,Entry Level,2425,13.4,3.7,5.4,Remote,13.9,4.6,4.6,5.6,True,4.5,0,Mid Career (30-39)
1223,31,Female,Married,Bachelors,Finance,Accountant,Associate,6443,21.7,6.4,11.0,Hybrid,4.8,4.3,8.2,5.7,False,2.7,0,Mid Career (30-39)
1224,27,Female,Single,Bachelors,Human Resources,HR Business Partner,Mid Level,6427,15.5,5.2,7.0,Remote,15.0,2.8,8.7,6.0,False,2.2,0,Early Career (21-29)
1225,35,Female,Divorced,Bachelors,Sales,Sales Manager,Mid Level,8904,13.6,9.5,15.0,Remote,9.4,3.7,5.2,5.0,True,4.9,0,Mid Career (30-39)
1226,23,Female,Married,Bachelors,Sales,Account Executive,Associate,4675,14.2,2.0,3.0,Onsite,8.9,2.8,7.6,6.3,True,3.0,0,Early Career (21-29)
1227,55,Female,Single,Bachelors,Human Resources,HR Manager,Management,8537,10.6,11.8,16.7,Onsite,1.8,2.0,6.7,6.4,True,1.4,0,Pre-Retirement (50-64)
1228,34,Female,Single,PhD,Research & Development,Research Scientist,Associate,6858,8.6,8.4,14.0,Hybrid,3.1,4.2,6.6,6.4,True,3.1,0,Mid Career (30-39)
1229,25,Male,Married,Bachelors,Human Resources,Recruiter,Entry Level,3065,16.8,2.8,5.0,Onsite,7.6,5.3,6.3,7.2,True,4.9,0,Early Career (21-29)
1230,45,Male,Married,High School,Customer Support,Customer Success Manager,Senior Level,4816,9.7,4.7,15.5,Hybrid,3.6,2.6,7.5,6.5,False,4.1,0,Senior Career (40-49)
1231,48,Male,Single,Masters,Engineering,Engineering Manager,Management,15738,10.3,11.8,14.4,Hybrid,5.1,3.6,7.4,6.5,True,6.2,0,Senior Career (40-49)
1232,33,Female,Married,Bachelors,Engineering,Software Engineer,Associate,7086,14.1,1.9,9.0,Remote,10.0,2.7,7.2,6.1,False,3.8,0,Mid Career (30-39)
1233,33,Female,Single,Bachelors,Customer Support,Customer Success Manager,Senior Level,6699,14.4,8.5,13.0,Hybrid,4.9,5.3,4.9,6.3,True,7.7,0,Mid Career (30-39)
1234,53,Male,Married,Bachelors,Human Resources,Recruiter,Management,11069,7.3,11.4,17.7,Onsite,7.8,4.6,5.2,6.8,True,3.1,1,Pre-Retirement (50-64)
1235,32,Female,Divorced,Bachelors,Marketing,Content Strategist,Associate,4320,17.3,5.4,9.8,Hybrid,7.6,3.0,8.4,6.6,False,7.2,0,Mid Career (30-39)
1236,52,Female,Single,High School,Sales,Sales Manager,Senior Level,7930,16.2,6.4,15.8,Hybrid,6.4,5.8,3.9,5.2,False,5.5,1,Pre-Retirement (50-64)
1237,21,Female,Married,Bachelors,Sales,Sales Manager,Mid Level,4573,13.9,0.0,1.0,Onsite,6.9,3.7,7.2,6.3,False,7.3,0,Early Career (21-29)
1238,28,Male,Single,Bachelors,Operations,Operations Manager,Mid Level,5176,14.2,5.7,8.0,Onsite,9.1,7.9,2.6,4.2,True,1.1,1,Early Career (21-29)
1239,33,Male,Married,Bachelors,Sales,Sales Development Rep,Mid Level,7054,8.6,6.4,10.1,Onsite,12.9,5.8,5.7,5.3,False,4.4,1,Mid Career (30-39)
1240,44,Female,Married,High School,Sales,Account Executive,Associate,4505,7.4,10.3,18.8,Onsite,4.1,3.1,7.1,5.3,False,4.0,0,Senior Career (40-49)
1241,44,Female,Single,Bachelors,Operations,Operations Analyst,Associate,4347,7.4,5.8,13.3,Hybrid,8.3,6.9,5.5,4.5,True,4.5,1,Senior Career (40-49)
1242,50,Female,Divorced,Masters,Research & Development,R&D Manager,Management,11941,10.7,8.6,11.4,Hybrid,4.2,4.5,7.0,6.9,False,2.3,1,Pre-Retirement (50-64)
1243,36,Female,Married,PhD,Research & Development,Product Researcher,Entry Level,4153,6.6,0.0,6.8,Onsite,11.3,5.3,5.1,5.7,False,3.1,0,Mid Career (30-39)
1244,28,Female,Single,High School,Marketing,Growth Manager,Mid Level,5093,10.8,7.0,8.0,Remote,2.5,2.1,7.4,7.6,True,3.3,0,Early Career (21-29)
1245,41,Female,Single,Masters,Engineering,QA Engineer,Senior Level,10352,12.7,12.3,17.5,Remote,5.7,2.4,7.7,6.6,True,4.7,0,Senior Career (40-49)
1246,35,Female,Single,Bachelors,Engineering,Software Engineer,Management,12425,13.9,14.0,15.0,Hybrid,3.6,2.7,8.6,7.3,False,4.8,0,Mid Career (30-39)
1247,38,Male,Divorced,Masters,Marketing,Content Strategist,Associate,4063,10.0,7.2,9.8,Remote,9.9,3.9,6.7,7.3,True,3.5,0,Mid Career (30-39)
1248,24,Female,Married,Masters,Engineering,Data Engineer,Associate,7196,16.1,3.0,4.0,Hybrid,3.8,4.2,7.8,6.1,True,5.3,0,Early Career (21-29)
1249,31,Male,Divorced,Bachelors,Engineering,QA Engineer,Mid Level,7831,12.7,8.6,11.0,Onsite,3.9,1.6,9.1,6.7,True,4.1,0,Mid Career (30-39)
1250,22,Male,Single,Bachelors,Engineering,QA Engineer,Entry Level,3685,12.4,1.0,2.0,Hybrid,2.1,1.9,8.0,6.8,True,4.5,0,Early Career (21-29)
1251,24,Female,Married,Bachelors,Research & Development,R&D Manager,Associate,7247,5.8,3.0,4.0,Hybrid,6.7,5.4,4.7,5.8,True,4.4,0,Early Career (21-29)
1252,32,Male,Single,Masters,Engineering,Engineering Manager,Senior Level,13650,14.9,8.8,12.0,Onsite,4.5,5.6,6.6,7.7,True,4.3,0,Mid Career (30-39)
1253,49,Male,Married,Bachelors,Engineering,Engineering Manager,Management,12182,16.0,11.8,17.4,Onsite,10.7,4.4,7.5,6.7,False,2.2,0,Senior Career (40-49)
1254,31,Male,Single,PhD,Customer Support,Customer Success Manager,Senior Level,7810,16.2,8.7,11.0,Hybrid,11.3,2.5,7.9,6.0,True,5.4,0,Mid Career (30-39)
1255,36,Female,Single,Bachelors,Finance,Accountant,Mid Level,5560,13.2,3.1,3.7,Onsite,5.0,3.0,6.5,6.1,False,4.5,0,Mid Career (30-39)
1256,34,Female,Married,Bachelors,Operations,Program Manager,Associate,3836,14.2,2.9,9.1,Onsite,1.1,2.7,8.3,6.6,True,5.9,0,Mid Career (30-39)
1257,30,Female,Divorced,PhD,Sales,Sales Manager,Associate,5303,14.2,6.7,8.6,Onsite,9.4,4.7,7.1,3.9,False,6.5,0,Mid Career (30-39)
1258,43,Male,Single,Masters,Research & Development,Research Scientist,Management,9823,11.0,16.3,23.0,Hybrid,4.2,4.0,7.7,7.4,False,1.3,0,Senior Career (40-49)
1259,42,Female,Single,High School,Research & Development,Product Researcher,Associate,4973,14.1,5.8,18.5,Hybrid,6.3,3.3,5.1,6.2,False,1.6,0,Senior Career (40-49)
1260,46,Female,Single,Bachelors,Human Resources,HR Manager,Senior Level,9411,15.3,11.6,18.4,Hybrid,7.9,3.5,7.8,6.7,False,4.9,0,Senior Career (40-49)
1261,35,Male,Married,High School,Research & Development,Product Researcher,Associate,4933,17.0,7.3,13.8,Hybrid,10.5,4.5,3.9,5.3,True,1.8,0,Mid Career (30-39)
1262,30,Female,Single,PhD,Marketing,Marketing Specialist,Mid Level,6836,9.8,8.6,10.0,Hybrid,4.5,3.9,7.9,6.1,True,4.7,0,Mid Career (30-39)
1264,34,Female,Married,Masters,Operations,Operations Manager,Associate,5435,15.1,7.8,11.3,Remote,4.3,3.1,6.5,7.2,True,5.0,0,Mid Career (30-39)
1265,38,Male,Married,Bachelors,Finance,Accountant,Mid Level,7249,3.9,5.5,13.4,Remote,1.7,4.4,4.7,7.4,False,4.6,0,Mid Career (30-39)
1266,47,Female,Married,Bachelors,Engineering,Engineering Manager,Mid Level,6919,11.6,0.0,7.0,Hybrid,8.2,4.5,8.0,5.2,True,3.5,0,Senior Career (40-49)
1267,28,Male,Single,Masters,Marketing,Content Strategist,Associate,5083,15.6,7.0,8.0,Hybrid,10.0,6.1,6.1,4.8,False,7.5,0,Early Career (21-29)
1268,31,Female,Married,Bachelors,Engineering,QA Engineer,Associate,6711,17.1,7.0,11.0,Hybrid,0.6,1.9,7.6,8.1,True,4.1,0,Mid Career (30-39)
1269,36,Female,Divorced,Masters,Customer Support,Support Team Lead,Mid Level,5812,11.8,11.5,12.0,Hybrid,8.0,4.9,4.9,4.6,False,9.4,1,Mid Career (30-39)
1270,48,Female,Married,Bachelors,Human Resources,Recruiter,Mid Level,6770,12.9,7.4,21.5,Hybrid,5.7,2.1,5.8,7.9,True,4.0,0,Senior Career (40-49)
1271,35,Male,Married,Bachelors,Engineering,QA Engineer,Mid Level,7474,10.8,12.7,15.0,Remote,1.3,1.2,8.7,8.7,True,5.4,0,Mid Career (30-39)
1272,46,Male,Single,Masters,Research & Development,Research Scientist,Associate,6820,15.2,4.7,11.9,Hybrid,1.2,6.1,3.9,7.4,False,4.4,0,Senior Career (40-49)
1273,36,Male,Married,Bachelors,Research & Development,Product Researcher,Mid Level,10193,12.8,7.0,11.8,Hybrid,7.7,5.0,6.5,6.3,True,5.6,0,Mid Career (30-39)
1274,46,Male,Married,Masters,Operations,Operations Analyst,Senior Level,6313,8.0,9.5,13.2,Hybrid,8.1,2.8,7.6,5.4,True,4.3,0,Senior Career (40-49)
1275,36,Male,Single,PhD,Sales,Sales Manager,Management,15060,19.2,14.2,16.0,Hybrid,10.7,3.1,8.7,6.7,False,7.0,0,Mid Career (30-39)
1276,30,Female,Single,Bachelors,Finance,Financial Analyst,Entry Level,2826,9.3,4.4,8.8,Hybrid,7.4,2.7,7.6,6.7,True,7.5,0,Mid Career (30-39)
1277,36,Female,Married,Bachelors,Engineering,Data Engineer,Mid Level,8913,10.4,9.2,13.4,Onsite,5.0,4.3,5.9,5.4,False,1.7,0,Mid Career (30-39)
1278,37,Male,Married,Bachelors,Engineering,QA Engineer,Mid Level,8677,17.7,7.0,15.0,Remote,6.6,1.5,10.0,7.9,True,3.8,0,Mid Career (30-39)
1279,30,Female,Married,Masters,Sales,Sales Development Rep,Mid Level,7135,10.6,7.2,10.0,Remote,19.8,5.6,6.0,4.1,False,5.8,0,Mid Career (30-39)
1280,51,Female,Married,Masters,Sales,Account Executive,Senior Level,10810,6.8,10.2,9.4,Remote,8.8,3.0,6.6,7.3,False,6.5,1,Pre-Retirement (50-64)
1281,31,Male,Married,Bachelors,Operations,Operations Analyst,Entry Level,3258,13.3,0.0,6.2,Onsite,1.1,3.3,5.2,7.0,True,7.1,1,Mid Career (30-39)
1282,38,Female,Married,Bachelors,Engineering,Data Engineer,Entry Level,5179,14.0,4.7,10.6,Hybrid,8.3,4.0,7.3,5.3,True,3.1,1,Mid Career (30-39)
1283,26,Male,Single,Bachelors,Engineering,Software Engineer,Entry Level,4537,10.9,0.4,6.0,Onsite,6.1,4.2,8.9,5.9,False,3.2,0,Early Career (21-29)
1284,55,Male,Married,Bachelors,Operations,Program Manager,Management,9413,11.6,7.6,15.1,Remote,3.9,2.0,8.4,8.0,True,5.1,0,Pre-Retirement (50-64)
1285,36,Female,Single,Bachelors,Customer Support,Support Specialist,Mid Level,4108,14.5,8.2,12.2,Hybrid,13.7,4.2,7.9,4.3,False,6.2,0,Mid Career (30-39)
1286,46,Male,Married,Masters,Customer Support,Customer Success Manager,Senior Level,7190,16.3,6.8,9.8,Hybrid,4.2,2.2,8.4,5.6,True,4.2,0,Senior Career (40-49)
1287,44,Female,Single,Bachelors,Operations,Operations Analyst,Mid Level,6488,12.9,9.4,14.8,Onsite,8.7,3.1,7.3,6.1,True,5.5,1,Senior Career (40-49)
1288,30,Male,Married,Bachelors,Research & Development,Product Researcher,Associate,5433,15.1,8.5,10.0,Hybrid,2.1,2.0,10.0,7.5,False,5.4,0,Mid Career (30-39)
1289,44,Male,Divorced,Bachelors,Marketing,Content Strategist,Mid Level,11471,7.7,9.3,13.6,Onsite,3.3,3.9,6.3,7.7,False,3.7,0,Senior Career (40-49)
1290,47,Female,Married,Bachelors,Operations,Program Manager,Senior Level,8883,13.0,5.6,10.5,Onsite,4.1,4.5,7.1,5.7,True,5.4,0,Senior Career (40-49)
1291,46,Non-binary,Married,PhD,Sales,Account Executive,Senior Level,14299,9.5,9.4,12.8,Onsite,8.5,5.6,5.8,5.2,False,5.9,0,Senior Career (40-49)
1292,29,Male,Single,Bachelors,Sales,Sales Manager,Associate,6384,9.7,5.0,8.6,Hybrid,6.8,4.3,7.2,4.7,False,7.9,0,Early Career (21-29)
1293,32,Male,Married,High School,Customer Support,Support Specialist,Entry Level,2479,10.7,1.6,6.7,Onsite,10.5,6.4,5.3,4.9,True,2.3,0,Mid Career (30-39)
1294,46,Male,Single,Masters,Sales,Account Executive,Mid Level,7048,16.0,4.0,11.7,Remote,2.7,3.9,6.8,6.7,True,7.5,0,Senior Career (40-49)
1295,36,Male,Married,High School,Operations,Operations Analyst,Associate,4013,11.9,2.8,15.3,Remote,8.3,3.8,5.0,6.7,True,6.0,1,Mid Career (30-39)
1296,31,Male,Married,Bachelors,Marketing,Growth Manager,Mid Level,6529,13.9,9.2,11.0,Hybrid,6.8,4.2,7.3,4.9,False,5.5,0,Mid Career (30-39)
1297,47,Female,Single,High School,Engineering,Data Engineer,Mid Level,9884,15.8,5.5,13.9,Hybrid,5.7,3.4,6.9,4.7,True,1.6,0,Senior Career (40-49)
1298,21,Male,Single,Bachelors,Engineering,Software Engineer,Entry Level,4179,13.4,0.0,1.0,Remote,7.9,5.3,6.6,8.2,True,6.4,0,Early Career (21-29)
1299,55,Non-binary,Married,High School,Marketing,Growth Manager,Management,6646,19.2,9.9,14.1,Hybrid,21.2,6.2,6.2,4.0,False,7.5,0,Pre-Retirement (50-64)
1300,43,Male,Married,Masters,Operations,Operations Analyst,Mid Level,7246,8.6,5.4,5.2,Onsite,8.2,5.0,6.0,5.8,True,6.9,1,Senior Career (40-49)
1301,36,Male,Single,Bachelors,Operations,Operations Analyst,Associate,4883,15.5,5.8,13.2,Hybrid,3.7,2.6,9.3,6.9,True,7.5,0,Mid Career (30-39)
1302,45,Male,Single,Masters,Sales,Sales Manager,Mid Level,5985,10.3,3.5,7.1,Onsite,7.5,5.1,5.1,5.3,False,5.9,1,Senior Career (40-49)
1303,36,Male,Married,Bachelors,Engineering,Engineering Manager,Mid Level,6249,13.9,8.6,16.0,Remote,4.1,1.5,7.9,8.3,True,3.8,0,Mid Career (30-39)
1304,55,Female,Married,Bachelors,Human Resources,HR Business Partner,Management,8076,11.9,10.9,17.8,Onsite,1.3,3.5,7.6,7.5,False,3.7,0,Pre-Retirement (50-64)
1305,36,Female,Married,Masters,Engineering,Data Engineer,Associate,7732,7.6,6.3,16.0,Hybrid,5.0,2.3,7.0,6.0,False,1.0,0,Mid Career (30-39)
1306,27,Female,Single,Bachelors,Sales,Sales Development Rep,Entry Level,2957,10.7,4.0,7.0,Hybrid,3.7,3.3,5.3,4.0,False,5.6,0,Early Career (21-29)
1307,36,Female,Single,High School,Human Resources,HR Manager,Senior Level,5348,9.3,10.5,15.8,Onsite,19.7,5.8,5.8,4.2,True,3.2,0,Mid Career (30-39)
1308,51,Female,Married,Masters,Sales,Account Executive,Mid Level,7469,3.7,6.8,10.8,Hybrid,4.1,4.4,7.1,9.0,False,5.7,0,Pre-Retirement (50-64)
1309,35,Male,Single,Bachelors,Marketing,Growth Manager,Mid Level,6181,8.9,4.6,13.0,Onsite,11.6,4.4,5.7,5.3,False,2.2,0,Mid Career (30-39)
1310,41,Female,Married,Bachelors,Engineering,Data Engineer,Associate,4706,13.3,9.5,13.1,Remote,2.8,3.4,8.4,6.8,True,2.9,0,Senior Career (40-49)
1311,32,Male,Divorced,Masters,Engineering,Engineering Manager,Mid Level,11266,17.1,9.4,12.0,Onsite,10.2,4.1,8.0,5.6,True,3.2,0,Mid Career (30-39)
1312,39,Female,Single,Bachelors,Customer Support,Customer Success Manager,Associate,4334,7.8,6.9,15.1,Onsite,15.2,8.5,4.5,1.9,False,8.0,0,Mid Career (30-39)
