employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,salary_hike_pct,years_at_company,total_working_years,years_since_promotion,num_prior_companies,work_mode,overtime_hours_per_week,business_travel_days_per_year,burnout_score,engagement_score,work_life_balance_score,performance_rating,last_review_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition
1155,38,Male,Single,Masters,Operations,Operations Manager,4,8944,10.1,8.8,12.4,2.7,1,Hybrid,13.4,27,3.7,5.5,5,4,10,TRUE,6.2,Yes
1156,37,Male,Married,Bachelors,Engineering,Engineering Manager,4,13288,16.6,11,14.5,0.6,1,Onsite,1,5,3.6,7.1,7.3,4,7.8,TRUE,3.6,No
1157,38,Male,Single,Bachelors,Operations,Operations Manager,2,4971,7.6,6.1,7,1,1,Onsite,3.9,22,3,6.9,4.6,5,6.4,FALSE,4.4,No
1158,39,Male,Single,Bachelors,Sales,Account Executive,3,6871,12.5,6.7,19,1.6,6,Onsite,5.3,20,3.8,7.3,5.3,4,10,FALSE,8.3,No
1159,45,Male,Married,Bachelors,Engineering,Software Engineer,2,5950,12.1,7.7,9.3,2.4,0,Hybrid,11.8,4,4.2,6.5,5.1,3,6.7,TRUE,6,No
1160,36,Male,Single,Bachelors,Operations,Operations Manager,2,4852,18.2,3.7,8.4,1.6,0,Onsite,1.9,26,4.8,4.9,7,4,8.6,TRUE,2.4,No
1161,42,Male,Married,Masters,Human Resources,HR Manager,5,8978,12.1,12.5,22,3.4,3,Hybrid,2.5,5,2.8,8.1,6.5,4,9.3,TRUE,1,No
1162,38,Female,Single,PhD,Sales,Sales Manager,3,5836,11.2,5,7.8,1.1,1,Onsite,15,22,4.7,6.4,5.4,5,10,FALSE,4.8,No
1163,56,Non-binary,Divorced,Masters,Engineering,Engineering Manager,5,14482,13,12.4,18.7,0.9,2,Onsite,7.5,6,6,8.3,5.7,3,8.8,FALSE,5.4,No
1164,45,Male,Married,Bachelors,Operations,Program Manager,4,8585,13.9,10.5,21.8,0,3,Hybrid,3.9,20,2.9,7.4,4.9,4,7.7,FALSE,3.8,No
1165,21,Female,Single,Bachelors,Sales,Account Executive,2,5867,14.4,0,1,0,1,Hybrid,2.5,21,3.9,5.1,6.6,3,7.7,FALSE,7,No
1166,29,Male,Single,Bachelors,Engineering,QA Engineer,2,5233,12,3.9,9,0.7,2,Onsite,2,12,2.3,8.2,7,4,8.3,FALSE,3,No
1167,44,Male,Single,Bachelors,Research & Development,Research Scientist,4,8746,17.7,9.1,12.1,0.9,2,Onsite,7.5,10,4.4,7.5,4.2,3,10,FALSE,5.1,No
1168,36,Male,Single,Masters,Engineering,QA Engineer,3,10259,12.7,5,6,5,1,Hybrid,3.5,2,2,8.3,6.2,4,7.8,TRUE,2.6,No
1169,31,Male,Married,Masters,Engineering,Engineering Manager,3,8326,19.2,9.7,11,1.3,3,Onsite,9.5,5,3.3,6.5,6.5,3,5.9,TRUE,6,Yes
1170,26,Female,Single,High School,Marketing,Marketing Specialist,2,3849,7,5,6,1.2,3,Hybrid,4.1,6,2,6.3,9,4,10,TRUE,9.1,No
1171,42,Male,Divorced,Masters,Engineering,QA Engineer,4,13009,9.3,7.9,19.3,0,5,Onsite,4.5,8,3.4,7.4,5,3,10,TRUE,4,No
1172,34,Male,Single,Bachelors,Sales,Account Executive,3,6038,8.2,5.7,8.9,3.7,1,Hybrid,3.3,21,4,5.3,6.7,3,8.2,TRUE,5.3,Yes
1173,33,Female,Single,Bachelors,Human Resources,Recruiter,3,5370,13.9,3.8,11.6,3.8,3,Remote,7,5,2.5,6.1,6.6,4,6.2,TRUE,3.4,No
1174,34,Male,Single,PhD,Research & Development,Research Scientist,2,6800,9.7,8.2,8.3,2.5,0,Onsite,9.9,3,6.4,4,6.7,3,7.3,TRUE,2.2,No
1175,35,Female,Married,Bachelors,Research & Development,Research Scientist,2,5063,13.3,3.7,13.1,2.2,5,Onsite,7.2,5,1,7.7,6.5,4,8.3,FALSE,3.6,No
1176,37,Male,Married,Bachelors,Engineering,Software Engineer,1,3004,9.6,2.2,10.4,0.4,2,Hybrid,20,8,6.7,6.2,4.7,3,8.1,TRUE,7.7,Yes
1177,29,Female,Single,Masters,Customer Support,Support Specialist,1,3203,9.6,2.5,9,1.2,0,Hybrid,6.3,5,2.9,7.9,6.7,3,7.5,TRUE,7.4,No
1178,39,Male,Single,Masters,Engineering,QA Engineer,3,8326,15.6,6.3,11.3,3.2,2,Onsite,10.4,2,5.4,6.6,4.5,3,9.7,TRUE,1.6,No
1179,47,Female,Single,Bachelors,Customer Support,Support Team Lead,5,7019,12.7,9.5,12.3,0.3,0,Onsite,8,7,5.7,5.5,6,3,8.4,FALSE,4.9,Yes
1180,45,Male,Single,Masters,Sales,Account Executive,5,10380,14.2,7.5,20.4,1.8,4,Hybrid,10.8,30,4.1,5.7,5.8,3,7.7,TRUE,3.4,Yes
1181,42,Female,Single,Bachelors,Operations,Program Manager,4,7164,6.6,8.3,22,3.6,5,Hybrid,6.3,17,1.1,6,6.2,4,7.9,TRUE,3.7,No
1182,28,Female,Married,PhD,Operations,Operations Manager,4,8415,7.1,7,8,6,1,Onsite,4.2,19,3,4.6,6.3,4,7.4,TRUE,5.5,No
1183,43,Female,Single,Bachelors,Customer Support,Support Specialist,2,5096,15.9,8,14.1,1.3,1,Onsite,4.7,7,3.3,7.4,5.5,5,7.9,TRUE,6,Yes
1184,51,Female,Married,Bachelors,Research & Development,R&D Manager,3,7024,8.6,7.8,11.8,7.8,1,Remote,3,8,3.9,4.1,8.1,3,8.7,TRUE,3.5,No
1185,21,Male,Divorced,PhD,Engineering,Data Engineer,2,8952,12.9,0,1,0,2,Remote,14.8,4,4,8,7.6,3,8.6,FALSE,2.3,No
1186,42,Male,Single,Masters,Finance,Accountant,3,5310,17.3,5.7,10.1,1.9,1,Remote,12.7,7,5.2,4.3,5.2,3,7.9,TRUE,3.6,No
1187,26,Male,Married,Bachelors,Operations,Operations Manager,2,4203,14.1,5,6,0,0,Hybrid,7.5,20,6.4,4.2,7.9,3,9,FALSE,6,No
1188,30,Male,Single,Masters,Engineering,QA Engineer,3,8960,6.7,6.3,10,5,0,Hybrid,8.6,6,2.7,6.2,5.5,4,9.1,TRUE,1,No
1189,43,Male,Single,Masters,Operations,Operations Manager,5,12746,15.9,11.6,15.6,1.2,1,Onsite,6.3,23,3.1,7.4,6.9,4,7.2,TRUE,4.2,No
1190,36,Male,Single,High School,Sales,Sales Manager,5,8338,7.7,13,16,4.6,2,Hybrid,4.3,26,2.4,6,7.6,4,8.7,TRUE,5.6,No
1191,39,Male,Single,Masters,Engineering,Engineering Manager,3,8770,12.5,8.6,16.3,0.6,1,Remote,5.2,4,1.7,6.4,7.3,5,7.1,TRUE,3.4,No
1192,44,Female,Divorced,High School,Human Resources,HR Manager,5,10599,5.2,10.6,12.8,6,0,Hybrid,10.6,3,5.6,5.4,4.4,4,7.7,FALSE,6.9,No
1193,36,Female,Married,High School,Marketing,Content Strategist,3,4996,17.2,4.6,10.8,0.4,1,Hybrid,4.8,4,2,6.9,6,3,10,TRUE,5.1,No
1194,35,Male,Married,High School,Human Resources,HR Manager,2,4219,4.2,7.3,13.1,7.1,1,Remote,0.8,3,1,5.6,7.6,2,8.1,FALSE,3.9,No
1195,23,Male,Single,PhD,Finance,Accountant,1,4341,14.8,1.5,3,0.9,2,Hybrid,6,7,3.7,8,6.5,3,5.9,TRUE,6.7,No
1196,37,Male,Married,Bachelors,Marketing,Marketing Specialist,2,4716,12.1,4.7,10.5,2.9,1,Onsite,11.1,6,5.4,5.3,6.3,3,9,TRUE,7.3,Yes
1197,36,Female,Single,Bachelors,Customer Support,Support Specialist,3,5004,3,7.1,12.9,7.1,2,Remote,7.6,1,2.4,5.2,7.6,5,8.7,FALSE,5.9,No
1198,39,Female,Married,Bachelors,Engineering,QA Engineer,2,7682,8.7,8.3,19,2,5,Hybrid,3,4,2.3,3.9,6.1,4,8,TRUE,2.5,No
1199,27,Female,Married,Bachelors,Sales,Sales Development Rep,2,4124,9.5,3.5,7,3.5,3,Onsite,10.2,21,5.4,6.5,6.9,3,8.5,FALSE,8.8,Yes
1200,30,Female,Married,Masters,Sales,Sales Development Rep,2,5012,8.2,2.8,6.6,1.3,2,Onsite,5.3,24,4,5.6,6,2,8.6,TRUE,9.2,No
1201,48,Male,Married,Masters,Operations,Operations Analyst,2,6245,11.3,4,13.1,2.7,3,Onsite,7.3,25,6.6,4.5,5.3,3,7.3,TRUE,9.1,Yes
1202,38,Female,Married,Masters,Finance,Financial Analyst,3,7209,13.8,6.3,12.3,1.3,0,Onsite,1.4,7,1.7,10,5.6,5,9.3,TRUE,6.7,No
1203,46,Female,Married,Masters,Engineering,Engineering Manager,4,12157,15.8,11.3,18,0.3,2,Onsite,3.3,5,5.4,5.9,5.2,3,8.6,FALSE,4.2,No
1204,45,Male,Single,Bachelors,Operations,Operations Manager,2,4851,5.7,9.3,17.4,4.2,4,Onsite,5.5,21,4.1,6.3,6.1,3,8,TRUE,2.2,Yes
1205,28,Female,Married,Masters,Operations,Operations Analyst,1,4790,11.8,3.1,8,3.1,3,Onsite,8.5,17,7.3,5.7,5,3,8.9,TRUE,2.9,No
1206,28,Female,Single,Bachelors,Operations,Operations Analyst,1,3718,12.6,0,4.4,0,1,Hybrid,5.3,14,4,5.3,7.5,4,7.8,FALSE,3.2,No
1207,34,Female,Married,Bachelors,Engineering,Software Engineer,2,7685,11.1,6.1,10.2,1.5,2,Hybrid,3.6,7,2.6,7.4,6.9,4,9,FALSE,4,No
1208,38,Female,Single,High School,Engineering,Software Engineer,3,6647,14.2,7.1,12,0.9,2,Onsite,5,5,2.5,8.9,8.3,4,7.7,FALSE,2.4,No
1209,41,Male,Married,Bachelors,Customer Support,Support Team Lead,4,6881,11.1,9.6,15.4,2.2,2,Onsite,3.4,10,2.6,9.1,4.4,4,7.2,FALSE,6.3,No
1210,39,Male,Married,Masters,Customer Support,Customer Success Manager,3,6060,6.1,5.4,14.3,2.2,3,Hybrid,18.9,7,7.2,4.2,3.3,3,8.4,FALSE,5.7,Yes
1211,35,Female,Married,Bachelors,Engineering,Data Engineer,2,6682,16.2,5.5,9.6,1.4,0,Onsite,3.6,8,6.4,5.3,6.3,4,8.1,TRUE,2.2,No
1212,53,Male,Married,Bachelors,Human Resources,HR Manager,4,9074,4.8,8.6,21,7.2,5,Onsite,4.1,10,5.3,5.9,5.4,3,6.2,FALSE,6.3,Yes
1213,21,Male,Divorced,PhD,Engineering,QA Engineer,1,4096,15.9,0,1,0,1,Onsite,5.8,5,3.4,5.6,6.6,3,10,TRUE,2.1,Yes
1214,42,Prefer not to say,Married,PhD,Sales,Sales Manager,3,9099,15.7,6.7,17.1,1.8,4,Remote,5.3,16,5.4,7.1,5.6,3,6.3,FALSE,7.2,No
1215,34,Male,Single,High School,Engineering,Engineering Manager,3,5995,10.4,6.6,9.7,0,0,Onsite,5.9,6,4.4,6.9,7.6,4,9.6,TRUE,2.3,No
1216,47,Male,Single,Bachelors,Sales,Sales Manager,4,8378,8.7,9.6,16.7,1.7,2,Onsite,7.3,14,4.3,7.1,7.3,4,10,TRUE,4,No
1217,41,Female,Single,Bachelors,Engineering,QA Engineer,3,7649,8.3,2.6,5,0.9,0,Hybrid,9.5,3,3.7,6.6,5.5,3,5.6,TRUE,1,No
1218,34,Female,Married,Bachelors,Customer Support,Support Team Lead,5,5802,14.2,10.3,14,0.4,2,Remote,7.7,5,4.5,5.2,5.9,2,7.2,FALSE,2.2,No
1219,25,Prefer not to say,Married,Bachelors,Finance,Financial Analyst,1,3300,5.3,4,5,2.5,0,Remote,2.6,5,2.1,6.9,8.4,5,10,FALSE,4.2,No
1220,44,Female,Single,Masters,Engineering,Data Engineer,3,10052,10.2,3.6,15,0.8,4,Remote,11.1,5,5.3,5.7,5.2,3,7.8,TRUE,5.6,No
1221,41,Male,Married,Masters,Sales,Sales Development Rep,5,9067,4.4,8.1,11.2,8.1,1,Remote,7.6,30,4.4,7.1,4.2,3,8.8,TRUE,2.3,No
1222,36,Male,Single,Bachelors,Marketing,Marketing Specialist,1,2425,13.4,3.7,5.4,1.9,0,Remote,13.9,3,4.6,4.6,5.6,4,9.1,TRUE,4.5,No
1223,31,Female,Married,Bachelors,Finance,Accountant,2,6443,21.7,6.4,11,0.2,2,Hybrid,4.8,5,4.3,8.2,5.7,4,9.7,FALSE,2.7,No
1224,27,Female,Single,Bachelors,Human Resources,HR Business Partner,3,6427,15.5,5.2,7,2.1,1,Remote,15,9,2.8,8.7,6,4,8.9,FALSE,2.2,No
1225,35,Female,Divorced,Bachelors,Sales,Sales Manager,3,8904,13.6,9.5,15,0.6,2,Remote,9.4,24,3.7,5.2,5,4,9,TRUE,4.9,No
1226,23,Female,Married,Bachelors,Sales,Account Executive,2,4675,14.2,2,3,0.3,1,Onsite,8.9,22,2.8,7.6,6.3,3,8.7,TRUE,3,No
1227,55,Female,Single,Bachelors,Human Resources,HR Manager,5,8537,10.6,11.8,16.7,3.3,1,Onsite,1.8,11,2,6.7,6.4,4,9.4,TRUE,1.4,No
1228,34,Female,Single,PhD,Research & Development,Research Scientist,2,6858,8.6,8.4,14,0.8,4,Hybrid,3.1,4,4.2,6.6,6.4,5,10,TRUE,3.1,No
1229,25,Male,Married,Bachelors,Human Resources,Recruiter,1,3065,16.8,2.8,5,1.3,0,Onsite,7.6,8,5.3,6.3,7.2,4,9.1,TRUE,4.9,No
1230,45,Male,Married,High School,Customer Support,Customer Success Manager,4,4816,9.7,4.7,15.5,2.1,3,Hybrid,3.6,6,2.6,7.5,6.5,5,8.3,FALSE,4.1,No
1231,48,Male,Single,Masters,Engineering,Engineering Manager,5,15738,10.3,11.8,14.4,1.8,1,Hybrid,5.1,9,3.6,7.4,6.5,5,10,TRUE,6.2,No
1232,33,Female,Married,Bachelors,Engineering,Software Engineer,2,7086,14.1,1.9,9,1.9,1,Remote,10,11,2.7,7.2,6.1,4,9.2,FALSE,3.8,No
1233,33,Female,Single,Bachelors,Customer Support,Customer Success Manager,4,6699,14.4,8.5,13,0.8,2,Hybrid,4.9,8,5.3,4.9,6.3,3,9.4,TRUE,7.7,No
1234,53,Male,Married,Bachelors,Human Resources,Recruiter,5,11069,7.3,11.4,17.7,5,1,Onsite,7.8,3,4.6,5.2,6.8,4,6.3,TRUE,3.1,Yes
1235,32,Female,Divorced,Bachelors,Marketing,Content Strategist,2,4320,17.3,5.4,9.8,2,2,Hybrid,7.6,4,3,8.4,6.6,4,8.8,FALSE,7.2,No
1236,52,Female,Single,High School,Sales,Sales Manager,4,7930,16.2,6.4,15.8,3,3,Hybrid,6.4,21,5.8,3.9,5.2,4,10,FALSE,5.5,Yes
1237,21,Female,Married,Bachelors,Sales,Sales Manager,3,4573,13.9,0,1,0,0,Onsite,6.9,21,3.7,7.2,6.3,4,9.4,FALSE,7.3,No
1238,28,Male,Single,Bachelors,Operations,Operations Manager,3,5176,14.2,5.7,8,0.6,2,Onsite,9.1,17,7.9,2.6,4.2,3,8.3,TRUE,1.1,Yes
1239,33,Male,Married,Bachelors,Sales,Sales Development Rep,3,7054,8.6,6.4,10.1,2.9,0,Onsite,12.9,23,5.8,5.7,5.3,4,7.7,FALSE,4.4,Yes
1240,44,Female,Married,High School,Sales,Account Executive,2,4505,7.4,10.3,18.8,4,3,Onsite,4.1,18,3.1,7.1,5.3,4,6.2,FALSE,4,No
1241,44,Female,Single,Bachelors,Operations,Operations Analyst,2,4347,7.4,5.8,13.3,1.2,2,Hybrid,8.3,24,6.9,5.5,4.5,4,9.4,TRUE,4.5,Yes
1242,50,Female,Divorced,Masters,Research & Development,R&D Manager,5,11941,10.7,8.6,11.4,2.4,0,Hybrid,4.2,7,4.5,7,6.9,3,8.9,FALSE,2.3,Yes
1243,36,Female,Married,PhD,Research & Development,Product Researcher,1,4153,6.6,0,6.8,0,1,Onsite,11.3,6,5.3,5.1,5.7,3,7.1,FALSE,3.1,No
1244,28,Female,Single,High School,Marketing,Growth Manager,3,5093,10.8,7,8,2.2,2,Remote,2.5,7,2.1,7.4,7.6,4,8.3,TRUE,3.3,No
1245,41,Female,Single,Masters,Engineering,QA Engineer,4,10352,12.7,12.3,17.5,1,2,Remote,5.7,6,2.4,7.7,6.6,4,8.5,TRUE,4.7,No
1246,35,Female,Single,Bachelors,Engineering,Software Engineer,5,12425,13.9,14,15,1.1,1,Hybrid,3.6,6,2.7,8.6,7.3,3,7.1,FALSE,4.8,No
1247,38,Male,Divorced,Masters,Marketing,Content Strategist,2,4063,10,7.2,9.8,2,1,Remote,9.9,10,3.9,6.7,7.3,5,10,TRUE,3.5,No
1248,24,Female,Married,Masters,Engineering,Data Engineer,2,7196,16.1,3,4,1.3,3,Hybrid,3.8,7,4.2,7.8,6.1,4,9.5,TRUE,5.3,No
1249,31,Male,Divorced,Bachelors,Engineering,QA Engineer,3,7831,12.7,8.6,11,6.5,1,Onsite,3.9,7,1.6,9.1,6.7,5,10,TRUE,4.1,No
1250,22,Male,Single,Bachelors,Engineering,QA Engineer,1,3685,12.4,1,2,1,1,Hybrid,2.1,5,1.9,8,6.8,5,9.4,TRUE,4.5,No
1251,24,Female,Married,Bachelors,Research & Development,R&D Manager,2,7247,5.8,3,4,3,0,Hybrid,6.7,8,5.4,4.7,5.8,3,6.8,TRUE,4.4,No
1252,32,Male,Single,Masters,Engineering,Engineering Manager,4,13650,14.9,8.8,12,2.3,1,Onsite,4.5,8,5.6,6.6,7.7,2,6.5,TRUE,4.3,No
1253,49,Male,Married,Bachelors,Engineering,Engineering Manager,5,12182,16,11.8,17.4,2.9,1,Onsite,10.7,6,4.4,7.5,6.7,4,8.3,FALSE,2.2,No
1254,31,Male,Single,PhD,Customer Support,Customer Success Manager,4,7810,16.2,8.7,11,2.1,0,Hybrid,11.3,4,2.5,7.9,6,4,8.2,TRUE,5.4,No
1255,36,Female,Single,Bachelors,Finance,Accountant,3,5560,13.2,3.1,3.7,1.4,1,Onsite,5,10,3,6.5,6.1,4,8.1,FALSE,4.5,No
1256,34,Female,Married,Bachelors,Operations,Program Manager,2,3836,14.2,2.9,9.1,2.1,1,Onsite,1.1,24,2.7,8.3,6.6,4,8.3,TRUE,5.9,No
1257,30,Female,Divorced,PhD,Sales,Sales Manager,2,5303,14.2,6.7,8.6,0.4,2,Onsite,9.4,19,4.7,7.1,3.9,3,8,FALSE,6.5,No
1258,43,Male,Single,Masters,Research & Development,Research Scientist,5,9823,11,16.3,23,0.6,5,Hybrid,4.2,3,4,7.7,7.4,3,6.9,FALSE,1.3,No
1259,42,Female,Single,High School,Research & Development,Product Researcher,2,4973,14.1,5.8,18.5,1.7,3,Hybrid,6.3,5,3.3,5.1,6.2,3,8.7,FALSE,1.6,No
1260,46,Female,Single,Bachelors,Human Resources,HR Manager,4,9411,15.3,11.6,18.4,1.1,0,Hybrid,7.9,6,3.5,7.8,6.7,4,5.4,FALSE,4.9,No
1261,35,Male,Married,High School,Research & Development,Product Researcher,2,4933,17,7.3,13.8,2.2,1,Hybrid,10.5,9,4.5,3.9,5.3,3,7.3,TRUE,1.8,No
1262,30,Female,Single,PhD,Marketing,Marketing Specialist,3,6836,9.8,8.6,10,1.9,2,Hybrid,4.5,5,3.9,7.9,6.1,4,8.4,TRUE,4.7,No
1263,43,Prefer not to say,Married,Bachelors,Sales,Sales Manager,3,8434,7.6,6.1,14.9,1,3,Hybrid,16.7,30,5.4,6,4.7,3,8.9,TRUE,4.6,No
1264,34,Female,Married,Masters,Operations,Operations Manager,2,5435,15.1,7.8,11.3,0.7,2,Remote,4.3,23,3.1,6.5,7.2,4,6.4,TRUE,5,No
1265,38,Male,Married,Bachelors,Finance,Accountant,3,7249,3.9,5.5,13.4,2.1,3,Remote,1.7,10,4.4,4.7,7.4,4,9.1,FALSE,4.6,No
1266,47,Female,Married,Bachelors,Engineering,Engineering Manager,3,6919,11.6,0,7,0,2,Hybrid,8.2,7,4.5,8,5.2,3,9,TRUE,3.5,No
1267,28,Male,Single,Masters,Marketing,Content Strategist,2,5083,15.6,7,8,0.2,2,Hybrid,10,5,6.1,6.1,4.8,2,8.8,FALSE,7.5,No
1268,31,Female,Married,Bachelors,Engineering,QA Engineer,2,6711,17.1,7,11,0.6,2,Hybrid,0.6,6,1.9,7.6,8.1,3,7.8,TRUE,4.1,No
1269,36,Female,Divorced,Masters,Customer Support,Support Team Lead,3,5812,11.8,11.5,12,2.3,0,Hybrid,8,9,4.9,4.9,4.6,2,7,FALSE,9.4,Yes
1270,48,Female,Married,Bachelors,Human Resources,Recruiter,3,6770,12.9,7.4,21.5,0.5,4,Hybrid,5.7,10,2.1,5.8,7.9,4,9.5,TRUE,4,No
1271,35,Male,Married,Bachelors,Engineering,QA Engineer,3,7474,10.8,12.7,15,5.8,4,Remote,1.3,7,1.2,8.7,8.7,4,9.6,TRUE,5.4,No
1272,46,Male,Single,Masters,Research & Development,Research Scientist,2,6820,15.2,4.7,11.9,3.6,3,Hybrid,1.2,2,6.1,3.9,7.4,3,9.9,FALSE,4.4,No
1273,36,Male,Married,Bachelors,Research & Development,Product Researcher,3,10193,12.8,7,11.8,1.7,1,Hybrid,7.7,14,5,6.5,6.3,4,6.8,TRUE,5.6,No
1274,46,Male,Married,Masters,Operations,Operations Analyst,4,6313,8,9.5,13.2,0.8,0,Hybrid,8.1,23,2.8,7.6,5.4,4,8.2,TRUE,4.3,No
1275,36,Male,Single,PhD,Sales,Sales Manager,5,15060,19.2,14.2,16,0.9,3,Hybrid,10.7,24,3.1,8.7,6.7,5,8.4,FALSE,7,No
1276,30,Female,Single,Bachelors,Finance,Financial Analyst,1,2826,9.3,4.4,8.8,1.2,1,Hybrid,7.4,6,2.7,7.6,6.7,3,8.8,TRUE,7.5,No
1277,36,Female,Married,Bachelors,Engineering,Data Engineer,3,8913,10.4,9.2,13.4,3.6,2,Onsite,5,3,4.3,5.9,5.4,4,7.1,FALSE,1.7,No
1278,37,Male,Married,Bachelors,Engineering,QA Engineer,3,8677,17.7,7,15,2.8,3,Remote,6.6,7,1.5,10,7.9,4,6.4,TRUE,3.8,No
1279,30,Female,Married,Masters,Sales,Sales Development Rep,3,7135,10.6,7.2,10,1.4,2,Remote,19.8,32,5.6,6,4.1,3,8.7,FALSE,5.8,No
1280,51,Female,Married,Masters,Sales,Account Executive,4,10810,6.8,10.2,9.4,2.8,0,Remote,8.8,25,3,6.6,7.3,4,8.5,FALSE,6.5,Yes
1281,31,Male,Married,Bachelors,Operations,Operations Analyst,1,3258,13.3,0,6.2,0,0,Onsite,1.1,20,3.3,5.2,7,3,7.9,TRUE,7.1,Yes
1282,38,Female,Married,Bachelors,Engineering,Data Engineer,1,5179,14,4.7,10.6,0.1,0,Hybrid,8.3,5,4,7.3,5.3,4,8.5,TRUE,3.1,Yes
1283,26,Male,Single,Bachelors,Engineering,Software Engineer,1,4537,10.9,0.4,6,0.4,5,Onsite,6.1,2,4.2,8.9,5.9,4,9,FALSE,3.2,No
1284,55,Male,Married,Bachelors,Operations,Program Manager,5,9413,11.6,7.6,15.1,2,3,Remote,3.9,21,2,8.4,8,5,9.4,TRUE,5.1,No
1285,36,Female,Single,Bachelors,Customer Support,Support Specialist,3,4108,14.5,8.2,12.2,0.4,1,Hybrid,13.7,7,4.2,7.9,4.3,4,10,FALSE,6.2,No
1286,46,Male,Married,Masters,Customer Support,Customer Success Manager,4,7190,16.3,6.8,9.8,0,1,Hybrid,4.2,8,2.2,8.4,5.6,5,9.5,TRUE,4.2,No
1287,44,Female,Single,Bachelors,Operations,Operations Analyst,3,6488,12.9,9.4,14.8,0.3,2,Onsite,8.7,27,3.1,7.3,6.1,4,8.6,TRUE,5.5,Yes
1288,30,Male,Married,Bachelors,Research & Development,Product Researcher,2,5433,15.1,8.5,10,3.2,1,Hybrid,2.1,9,2,10,7.5,4,7.8,FALSE,5.4,No
1289,44,Male,Divorced,Bachelors,Marketing,Content Strategist,3,11471,7.7,9.3,13.6,4.2,1,Onsite,3.3,3,3.9,6.3,7.7,2,7.3,FALSE,3.7,No
1290,47,Female,Married,Bachelors,Operations,Program Manager,4,8883,13,5.6,10.5,1.1,0,Onsite,4.1,16,4.5,7.1,5.7,4,9.4,TRUE,5.4,No
1291,46,Non-binary,Married,PhD,Sales,Account Executive,4,14299,9.5,9.4,12.8,4.6,0,Onsite,8.5,16,5.6,5.8,5.2,2,6.5,FALSE,5.9,No
1292,29,Male,Single,Bachelors,Sales,Sales Manager,2,6384,9.7,5,8.6,2.9,2,Hybrid,6.8,19,4.3,7.2,4.7,3,8.4,FALSE,7.9,No
1293,32,Male,Married,High School,Customer Support,Support Specialist,1,2479,10.7,1.6,6.7,1.6,0,Onsite,10.5,4,6.4,5.3,4.9,4,8.6,TRUE,2.3,No
1294,46,Male,Single,Masters,Sales,Account Executive,3,7048,16,4,11.7,1.5,1,Remote,2.7,22,3.9,6.8,6.7,3,6.8,TRUE,7.5,No
1295,36,Male,Married,High School,Operations,Operations Analyst,2,4013,11.9,2.8,15.3,2.8,4,Remote,8.3,31,3.8,5,6.7,4,6.8,TRUE,6,Yes
1296,31,Male,Married,Bachelors,Marketing,Growth Manager,3,6529,13.9,9.2,11,0.1,2,Hybrid,6.8,7,4.2,7.3,4.9,4,8.7,FALSE,5.5,No
1297,47,Female,Single,High School,Engineering,Data Engineer,3,9884,15.8,5.5,13.9,0,3,Hybrid,5.7,6,3.4,6.9,4.7,4,9.9,TRUE,1.6,No
1298,21,Male,Single,Bachelors,Engineering,Software Engineer,1,4179,13.4,0,1,0,5,Remote,7.9,4,5.3,6.6,8.2,3,9.1,TRUE,6.4,No
1299,55,Non-binary,Married,High School,Marketing,Growth Manager,5,6646,19.2,9.9,14.1,0,2,Hybrid,21.2,3,6.2,6.2,4,3,6.8,FALSE,7.5,No
1300,43,Male,Married,Masters,Operations,Operations Analyst,3,7246,8.6,5.4,5.2,1.7,0,Onsite,8.2,26,5,6,5.8,3,6.9,TRUE,6.9,Yes
1301,36,Male,Single,Bachelors,Operations,Operations Analyst,2,4883,15.5,5.8,13.2,0.8,4,Hybrid,3.7,16,2.6,9.3,6.9,4,7.8,TRUE,7.5,No
1302,45,Male,Single,Masters,Sales,Sales Manager,3,5985,10.3,3.5,7.1,3.4,1,Onsite,7.5,25,5.1,5.1,5.3,3,8.7,FALSE,5.9,Yes
1303,36,Male,Married,Bachelors,Engineering,Engineering Manager,3,6249,13.9,8.6,16,1,3,Remote,4.1,6,1.5,7.9,8.3,4,9,TRUE,3.8,No
1304,55,Female,Married,Bachelors,Human Resources,HR Business Partner,5,8076,11.9,10.9,17.8,3,1,Onsite,1.3,8,3.5,7.6,7.5,4,10,FALSE,3.7,No
1305,36,Female,Married,Masters,Engineering,Data Engineer,2,7732,7.6,6.3,16,1.6,6,Hybrid,5,6,2.3,7,6,3,6.2,FALSE,1,No
1306,27,Female,Single,Bachelors,Sales,Sales Development Rep,1,2957,10.7,4,7,0.9,2,Hybrid,3.7,21,3.3,5.3,4,3,6,FALSE,5.6,No
1307,36,Female,Single,High School,Human Resources,HR Manager,4,5348,9.3,10.5,15.8,3.1,1,Onsite,19.7,7,5.8,5.8,4.2,4,7.5,TRUE,3.2,No
1308,51,Female,Married,Masters,Sales,Account Executive,3,7469,3.7,6.8,10.8,2.7,0,Hybrid,4.1,26,4.4,7.1,9,3,6.2,FALSE,5.7,No
1309,35,Male,Single,Bachelors,Marketing,Growth Manager,3,6181,8.9,4.6,13,4.6,2,Onsite,11.6,4,4.4,5.7,5.3,3,8,FALSE,2.2,No
1310,41,Female,Married,Bachelors,Engineering,Data Engineer,2,4706,13.3,9.5,13.1,1,2,Remote,2.8,6,3.4,8.4,6.8,4,7.4,TRUE,2.9,No
