price_recorded_date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,year,month
2020-11-19,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,608.5,60146.8,-1.6,No Sale Event,In Stock,4.5,85,2020,11
2020-11-19,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,660.1,56955.2,17.4,No Sale Event,Out of Stock,4.5,102,2020,11
2020-11-19,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,993.9,97036.9,0.5,No Sale Event,In Stock,4.6,105,2020,11
2020-11-20,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,367.62,35995.9,14.3,Black Friday,In Stock,4.5,175,2020,11
2020-11-20,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,398.64,38605.1,7.1,Black Friday,In Stock,4.3,253,2020,11
2020-11-20,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,918.33,90904.7,8.1,Black Friday,Out of Stock,4.4,100,2020,11
2020-11-20,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,846.15,81655.1,15.3,Black Friday,In Stock,4.6,45,2020,11
2020-11-20,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,531.22,52940.9,11.3,Black Friday,In Stock,4.2,137,2020,11
2020-11-20,Amazon,iPhone,iPhone 12 64GB,New,799,78302,655.23,63474.6,18.0,Black Friday,In Stock,4.2,83,2020,11
2020-11-20,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,531.21,45139.9,33.5,Black Friday,In Stock,4.2,205,2020,11
2020-11-21,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,787.86,78283.3,21.1,Black Friday,In Stock,4.9,88,2020,11
2020-11-21,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,901.52,89981.9,9.8,Black Friday,In Stock,4.5,56,2020,11
2020-11-21,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,407.79,34513.0,31.9,Black Friday,Out of Stock,4.1,221,2020,11
2020-11-21,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,516.94,49976.1,13.7,Black Friday,Out of Stock,4.5,189,2020,11
2020-11-21,Amazon,iPhone,iPhone 12 64GB,New,799,78302,700.77,69063.1,12.3,Black Friday,In Stock,4.4,213,2020,11
2020-11-21,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,682.46,67537.1,14.6,Black Friday,In Stock,4.6,154,2020,11
2020-11-21,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,844.5,82076.1,15.5,Black Friday,In Stock,4.7,147,2020,11
2020-11-22,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,381.97,36782.3,11.0,Black Friday,In Stock,4.4,139,2020,11
2020-11-22,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,378.85,37189.3,11.7,Black Friday,In Stock,4.4,383,2020,11
2020-11-22,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,894.7,87769.3,10.4,Black Friday,Low Stock,4.5,19,2020,11
2020-11-22,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,503.43,48862.5,16.0,Black Friday,In Stock,4.3,210,2020,11
2020-11-22,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,501.65,48236.0,16.3,Black Friday,In Stock,4.7,113,2020,11
2020-11-22,Amazon,iPhone,iPhone 12 64GB,New,799,78302,705.54,69162.9,11.7,Black Friday,In Stock,4.5,150,2020,11
2020-11-22,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,849.61,84048.1,15.0,Black Friday,Low Stock,4.7,186,2020,11
2020-11-23,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,275.25,22930.2,35.8,Black Friday,In Stock,4.5,437,2020,11
2020-11-23,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,380.69,37375.1,11.3,Black Friday,In Stock,4.9,308,2020,11
2020-11-23,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,301.98,25235.4,29.6,Black Friday,Out of Stock,3.9,188,2020,11
2020-11-23,Amazon,iPhone,iPhone 12 64GB,New,799,78302,685.38,66438.5,14.2,Black Friday,In Stock,4.4,237,2020,11
2020-11-23,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,492.48,42608.5,38.4,Black Friday,In Stock,4.0,245,2020,11
2020-11-23,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,701.35,67946.8,12.2,Black Friday,In Stock,4.3,175,2020,11
2020-11-24,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,349.59,34662.6,18.5,Black Friday,In Stock,4.4,308,2020,11
2020-11-24,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,358.27,34546.5,16.5,Black Friday,In Stock,4.5,420,2020,11
2020-11-24,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,284.61,24443.1,33.7,Black Friday,In Stock,3.9,158,2020,11
2020-11-24,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,353.91,35167.8,17.5,Black Friday,Out of Stock,4.7,421,2020,11
2020-11-24,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,899.82,89143.7,9.9,Black Friday,In Stock,4.6,27,2020,11
2020-11-24,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,394.19,33086.6,34.2,Black Friday,In Stock,3.9,174,2020,11
2020-11-24,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,695.01,67253.8,13.0,Black Friday,In Stock,4.3,193,2020,11
2020-11-24,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,544.85,47015.8,31.8,Black Friday,Low Stock,4.0,81,2020,11
2020-11-24,Amazon,iPhone,iPhone 12 64GB,New,799,78302,670.55,64742.1,16.1,Black Friday,In Stock,4.2,96,2020,11
2020-11-24,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,680.73,56852.1,31.9,Black Friday,In Stock,4.5,162,2020,11
2020-11-25,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,483.91,46526.0,19.2,Black Friday,In Stock,4.4,121,2020,11
2020-11-25,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,507.39,49003.4,15.3,Black Friday,In Stock,4.7,218,2020,11
2020-11-25,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,393.69,32899.8,34.3,Black Friday,In Stock,4.1,137,2020,11
2020-11-25,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,536.35,53257.5,10.5,Black Friday,Out of Stock,4.7,131,2020,11
2020-11-25,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,476.31,40231.2,40.4,Black Friday,In Stock,4.1,168,2020,11
2020-11-26,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,304.75,26104.3,29.0,Black Friday,Out of Stock,4.4,282,2020,11
2020-11-26,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,393.78,38299.0,8.2,Black Friday,In Stock,4.6,191,2020,11
2020-11-26,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,818.89,78700.8,18.0,Black Friday,In Stock,4.4,108,2020,11
2020-11-26,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,340.27,28904.9,43.2,Black Friday,In Stock,3.9,180,2020,11
2020-11-26,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,586.41,50578.6,26.6,Black Friday,In Stock,4.5,144,2020,11
2020-11-26,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,860.23,82985.3,13.9,Black Friday,In Stock,4.2,160,2020,11
2020-11-26,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,912.26,88817.0,8.7,Black Friday,Low Stock,4.8,169,2020,11
2020-11-27,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,379.32,36544.8,11.6,Black Friday,Out of Stock,4.2,187,2020,11
2020-11-27,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,273.66,23704.6,36.2,Black Friday,In Stock,4.3,210,2020,11
2020-11-27,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,803.47,79812.3,19.6,Black Friday,Low Stock,4.6,46,2020,11
2020-11-27,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,865.01,86191.5,13.4,Black Friday,In Stock,4.8,107,2020,11
2020-11-27,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,510.48,49645.6,14.8,Black Friday,In Stock,4.5,223,2020,11
2020-11-27,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,361.19,30412.5,39.7,Black Friday,In Stock,4.1,192,2020,11
2020-11-27,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,416.72,35571.7,30.4,Black Friday,In Stock,4.0,138,2020,11
2020-11-28,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,391.11,38239.7,8.8,Black Friday,In Stock,4.4,416,2020,11
2020-11-28,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,693.32,57862.5,30.6,Black Friday,Low Stock,4.0,52,2020,11
2020-11-28,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,634.34,53590.6,36.5,Black Friday,In Stock,4.4,219,2020,11
2020-11-28,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,658.84,55957.8,34.0,Black Friday,In Stock,4.1,233,2020,11
2020-11-29,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,376.38,37357.4,12.3,Black Friday,In Stock,4.9,157,2020,11
2020-11-29,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,390.54,38614.8,9.0,Black Friday,In Stock,4.4,321,2020,11
2020-11-29,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,717.89,61121.0,28.1,Black Friday,In Stock,3.8,86,2020,11
2020-11-29,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,630.19,52934.2,36.9,Black Friday,Out of Stock,4.4,87,2020,11
2020-11-29,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,478.71,47459.6,20.1,Black Friday,In Stock,4.8,268,2020,11
2020-11-29,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,532.9,44766.5,33.3,Black Friday,Out of Stock,3.9,238,2020,11
2020-11-29,Amazon,iPhone,iPhone 12 64GB,New,799,78302,702.78,67708.3,12.0,Black Friday,In Stock,4.6,150,2020,11
2020-11-29,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,657.36,56282.4,34.2,Black Friday,Low Stock,4.1,134,2020,11
2020-11-29,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,636.46,54562.2,36.3,Black Friday,In Stock,4.5,138,2020,11
2020-11-29,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,903.48,89631.7,9.6,Black Friday,Low Stock,4.3,190,2020,11
2020-11-30,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,294.6,24916.4,31.3,Black Friday,In Stock,4.4,354,2020,11
2020-11-30,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,372.55,31095.2,37.8,Black Friday,In Stock,4.4,137,2020,11
2020-11-30,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,508.49,49759.8,15.1,Black Friday,In Stock,4.5,200,2020,11
2020-11-30,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,493.67,48640.3,17.6,Black Friday,In Stock,4.2,146,2020,11
2020-11-30,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,371.77,31137.4,37.9,Black Friday,Low Stock,3.9,177,2020,11
2020-11-30,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,490.19,47431.8,18.2,Black Friday,In Stock,4.8,144,2020,11
2020-11-30,Amazon,iPhone,iPhone 12 64GB,New,799,78302,679.52,66933.9,15.0,Black Friday,Out of Stock,4.3,167,2020,11
2020-11-30,Amazon,iPhone,iPhone 12 64GB,New,799,78302,698.54,67963.7,12.6,Black Friday,Low Stock,4.3,284,2020,11
2020-11-30,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,821.56,79000.3,17.8,Black Friday,In Stock,4.3,195,2020,11
2020-12-01,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,434.73,42170.8,-1.3,No Sale Event,In Stock,4.4,188,2020,12
2020-12-01,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,435.42,42816.2,-1.5,No Sale Event,Out of Stock,4.3,382,2020,12
2020-12-01,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1018.12,100836.0,-1.9,No Sale Event,In Stock,4.3,169,2020,12
2020-12-01,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1017.34,100952.0,-1.8,No Sale Event,In Stock,4.2,78,2020,12
2020-12-02,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,483.85,41561.6,19.2,No Sale Event,In Stock,3.9,204,2020,12
2020-12-02,Flipkart,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,611.71,51080.4,23.4,No Sale Event,In Stock,3.9,192,2020,12
2020-12-02,Amazon,iPhone,iPhone 12 64GB,New,799,78302,799.07,78397.4,0.0,No Sale Event,In Stock,4.7,225,2020,12
2020-12-02,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,991.72,96750.9,0.7,No Sale Event,In Stock,4.4,276,2020,12
2020-12-03,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,328.12,27398.2,23.5,No Sale Event,In Stock,4.0,285,2020,12
2020-12-03,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,423.57,40798.7,1.3,No Sale Event,In Stock,4.5,303,2020,12
2020-12-03,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,845.76,72687.7,15.3,No Sale Event,Low Stock,3.8,62,2020,12
2020-12-03,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,600.35,58552.4,-0.2,No Sale Event,In Stock,4.2,128,2020,12
2020-12-03,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,806.99,79889.8,-1.0,No Sale Event,In Stock,4.8,172,2020,12
2020-12-03,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,1006.93,98966.2,-0.8,No Sale Event,In Stock,4.7,274,2020,12
2020-12-04,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,353.35,29475.9,17.6,No Sale Event,In Stock,4.1,412,2020,12
2020-12-04,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,429.8,42565.9,-0.2,No Sale Event,In Stock,4.3,156,2020,12
2020-12-04,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,434.63,43246.6,-1.3,No Sale Event,In Stock,4.6,440,2020,12
2020-12-04,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,429.89,41741.6,-0.2,No Sale Event,In Stock,4.6,259,2020,12
2020-12-04,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,980.36,96376.5,1.9,No Sale Event,In Stock,4.9,190,2020,12
2020-12-05,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,433.25,43070.6,-1.0,No Sale Event,In Stock,4.5,382,2020,12
2020-12-05,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,423.18,40855.4,1.4,No Sale Event,In Stock,4.7,395,2020,12
2020-12-05,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,779.97,66247.4,21.9,No Sale Event,In Stock,4.1,75,2020,12
2020-12-05,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,790.1,77712.0,1.1,No Sale Event,In Stock,4.4,101,2020,12
2020-12-05,Amazon,iPhone,iPhone 12 64GB,New,799,78302,800.58,77091.5,-0.2,No Sale Event,In Stock,4.8,238,2020,12
2020-12-05,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,985.37,97055.5,1.4,No Sale Event,In Stock,4.6,302,2020,12
2020-12-06,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,356.64,30248.5,16.9,No Sale Event,In Stock,4.2,407,2020,12
2020-12-06,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,986.61,95150.9,1.2,No Sale Event,In Stock,4.7,68,2020,12
2020-12-06,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1000.55,98054.8,-0.2,No Sale Event,Out of Stock,4.2,96,2020,12
2020-12-06,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,994.67,99400.4,0.4,No Sale Event,In Stock,4.8,137,2020,12
2020-12-06,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,608.48,59405.1,-1.6,No Sale Event,In Stock,4.8,260,2020,12
2020-12-06,Amazon,iPhone,iPhone 12 64GB,New,799,78302,809.22,80392.6,-1.3,No Sale Event,In Stock,4.3,258,2020,12
2020-12-07,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1011.97,97637.6,-1.3,No Sale Event,In Stock,4.4,102,2020,12
2020-12-07,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,811.18,69929.0,18.8,No Sale Event,In Stock,4.3,123,2020,12
2020-12-07,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1013.92,100834.0,-1.5,No Sale Event,In Stock,4.5,147,2020,12
2020-12-07,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,588.02,57793.7,1.8,No Sale Event,In Stock,4.6,132,2020,12
2020-12-07,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,607.62,59334.3,-1.4,No Sale Event,In Stock,4.3,259,2020,12
2020-12-07,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,602.62,58527.0,-0.6,No Sale Event,In Stock,4.9,193,2020,12
2020-12-07,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,605.24,58287.6,-1.0,No Sale Event,In Stock,4.2,190,2020,12
2020-12-07,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,601.44,58745.4,-0.4,No Sale Event,In Stock,4.4,212,2020,12
2020-12-08,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,360.31,31087.5,16.0,No Sale Event,Low Stock,4.5,241,2020,12
2020-12-08,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,706.9,59244.6,29.2,No Sale Event,In Stock,4.4,83,2020,12
2020-12-08,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,982.53,96712.5,1.6,No Sale Event,In Stock,4.4,118,2020,12
2020-12-08,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1007.36,99756.4,-0.8,No Sale Event,In Stock,4.7,119,2020,12
2020-12-09,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,421.64,41707.1,1.7,No Sale Event,In Stock,4.6,286,2020,12
2020-12-09,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.41,57672.2,1.9,No Sale Event,In Stock,4.4,188,2020,12
2020-12-09,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,425.07,36071.6,29.0,No Sale Event,In Stock,4.3,103,2020,12
2020-12-09,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,815.97,69112.3,18.3,No Sale Event,In Stock,3.8,144,2020,12
2020-12-09,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1004.64,99044.7,-0.6,No Sale Event,In Stock,4.5,246,2020,12
2020-12-10,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,435.62,42236.3,-1.5,No Sale Event,In Stock,4.8,313,2020,12
2020-12-10,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,427.27,42398.1,0.4,No Sale Event,In Stock,4.7,191,2020,12
2020-12-10,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,987.69,97410.7,1.1,No Sale Event,In Stock,4.5,195,2020,12
2020-12-10,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,995.87,97832.8,0.3,No Sale Event,Out of Stock,4.5,162,2020,12
2020-12-10,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1007.17,98653.9,-0.8,No Sale Event,Out of Stock,4.5,167,2020,12
2020-12-10,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,998.16,98739.6,0.1,No Sale Event,Low Stock,4.8,175,2020,12
2020-12-10,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,587.78,57447.8,1.9,No Sale Event,In Stock,4.3,326,2020,12
2020-12-10,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,414.59,34876.2,30.8,No Sale Event,In Stock,4.1,289,2020,12
2020-12-10,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,789.95,77690.9,1.1,No Sale Event,In Stock,4.6,246,2020,12
2020-12-10,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,731.73,63252.9,26.8,No Sale Event,In Stock,3.8,295,2020,12
2020-12-11,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,984.08,95024.2,1.5,No Sale Event,In Stock,4.8,175,2020,12
2020-12-11,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1001.19,99761.7,-0.2,No Sale Event,In Stock,4.4,130,2020,12
2020-12-11,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,803.94,78844.2,-0.6,No Sale Event,Low Stock,4.7,235,2020,12
2020-12-11,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,632.63,52978.6,20.8,No Sale Event,Low Stock,4.0,268,2020,12
2020-12-11,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1017.07,101224.0,-1.8,No Sale Event,In Stock,4.4,167,2020,12
2020-12-11,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,1012.2,97330.0,-1.3,No Sale Event,In Stock,4.3,301,2020,12
2020-12-12,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,860.57,73596.4,13.9,No Sale Event,In Stock,4.3,94,2020,12
2020-12-12,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,593.49,57424.8,0.9,No Sale Event,In Stock,4.8,252,2020,12
2020-12-12,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,790.97,76151.7,1.0,No Sale Event,In Stock,4.3,306,2020,12
2020-12-12,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,788.75,76834.1,1.3,No Sale Event,In Stock,4.4,347,2020,12
2020-12-13,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,420.84,40611.9,1.9,No Sale Event,In Stock,4.8,481,2020,12
2020-12-13,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1014.44,98913.6,-1.5,No Sale Event,In Stock,4.7,187,2020,12
2020-12-13,Amazon,iPhone,iPhone 12 64GB,New,799,78302,786.71,75775.9,1.5,No Sale Event,In Stock,4.3,100,2020,12
2020-12-13,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,576.5,48744.6,27.8,No Sale Event,Low Stock,4.4,246,2020,12
2020-12-13,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,800.17,77682.5,-0.1,No Sale Event,Low Stock,4.5,130,2020,12
2020-12-13,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,791.4,76057.1,1.0,No Sale Event,In Stock,4.4,179,2020,12
2020-12-13,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,986.4,94795.7,1.3,No Sale Event,Low Stock,4.5,340,2020,12
2020-12-14,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,428.94,42465.7,0.0,No Sale Event,Out of Stock,4.6,402,2020,12
2020-12-14,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,807.43,67381.7,19.2,No Sale Event,In Stock,4.1,169,2020,12
2020-12-14,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,605.99,60268.7,-1.2,No Sale Event,In Stock,4.3,168,2020,12
2020-12-14,Amazon,iPhone,iPhone 12 64GB,New,799,78302,809.71,79888.5,-1.3,No Sale Event,In Stock,4.3,239,2020,12
2020-12-14,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,800.49,79984.0,-0.2,No Sale Event,In Stock,4.8,213,2020,12
2020-12-14,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,78302,677.21,57218.8,15.2,No Sale Event,In Stock,4.5,315,2020,12
2020-12-14,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,1017.99,101327.0,-1.9,No Sale Event,In Stock,4.2,232,2020,12
2020-12-14,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,998.98,97945.9,0.0,No Sale Event,In Stock,4.5,149,2020,12
2020-12-15,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,1007.26,100580.0,-0.8,No Sale Event,In Stock,4.8,70,2020,12
2020-12-15,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,1016.21,99889.5,-1.7,No Sale Event,In Stock,4.7,117,2020,12
2020-12-15,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,982.54,98142.8,1.6,No Sale Event,In Stock,4.3,205,2020,12
2020-12-15,Amazon,iPhone,iPhone 12 64GB,New,799,78302,807.4,79153.5,-1.1,No Sale Event,In Stock,4.3,312,2020,12
2020-12-15,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,996.91,96322.4,0.2,No Sale Event,In Stock,4.7,274,2020,12
2020-12-15,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,996.93,96655.8,0.2,No Sale Event,Out of Stock,4.6,278,2020,12
2020-12-15,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,999.1,99277.3,0.0,No Sale Event,In Stock,4.3,188,2020,12
2020-12-16,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,42042,341.13,29263.9,20.5,No Sale Event,In Stock,4.0,539,2020,12
2020-12-16,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,423.67,41631.0,1.2,No Sale Event,In Stock,4.9,527,2020,12
2020-12-16,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,596.49,59381.4,0.4,No Sale Event,Out of Stock,4.8,250,2020,12
2020-12-16,Flipkart,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,449.04,38542.7,25.0,No Sale Event,In Stock,3.9,237,2020,12
2020-12-16,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,588.01,58295.2,1.8,No Sale Event,In Stock,4.4,256,2020,12
2020-12-16,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,609.28,58587.8,-1.7,No Sale Event,In Stock,4.6,166,2020,12
2020-12-16,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,979.4,95474.5,2.0,No Sale Event,In Stock,4.4,195,2020,12
2020-12-17,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,435.94,43379.2,-1.6,No Sale Event,In Stock,4.6,448,2020,12
